run_name,n_qubits,p_layers,graph_index,weight_mode,max_weight,target_step,checkpoint,min_abs,sum_zz,expected_cut,terms_after_zero_filter,nnz_total,status
qaoa_pps_q30_g01_p03_wmyz_mw1000000000,30,3,1,yz,1000000000,0,/home/quantum/ys_lee/Pauli-Propagation---GPU-acceleration/QAOA/artifacts/sweep_multi_graphs_minabs_only_oddneg/q30/runs/qaoa_pps_q30_g01_p03_wmyz_mw1000000000_steps/step_000000.pt,0.01,-33.32917404174805,93.16458702087402,123,338632,ok
qaoa_pps_q30_g01_p03_wmyz_mw1000000000,30,3,1,yz,1000000000,0,/home/quantum/ys_lee/Pauli-Propagation---GPU-acceleration/QAOA/artifacts/sweep_multi_graphs_minabs_only_oddneg/q30/runs/qaoa_pps_q30_g01_p03_wmyz_mw1000000000_steps/step_000000.pt,0.0031622776601683794,-32.278900146484375,92.63945007324219,210,1802054,ok
qaoa_pps_q30_g01_p03_wmyz_mw1000000000,30,3,1,yz,1000000000,0,/home/quantum/ys_lee/Pauli-Propagation---GPU-acceleration/QAOA/artifacts/sweep_multi_graphs_minabs_only_oddneg/q30/runs/qaoa_pps_q30_g01_p03_wmyz_mw1000000000_steps/step_000000.pt,0.001,-30.871374130249023,91.93568706512451,1142,9083637,ok
qaoa_pps_q30_g01_p03_wmyz_mw1000000000,30,3,1,yz,1000000000,final,/home/quantum/ys_lee/Pauli-Propagation---GPU-acceleration/QAOA/artifacts/sweep_multi_graphs_minabs_only_oddneg/q30/runs/qaoa_pps_q30_g01_p03_wmyz_mw1000000000.pt,0.01,-29.514080047607422,91.25704002380371,181,596082,ok
qaoa_pps_q30_g01_p03_wmyz_mw1000000000,30,3,1,yz,1000000000,final,/home/quantum/ys_lee/Pauli-Propagation---GPU-acceleration/QAOA/artifacts/sweep_multi_graphs_minabs_only_oddneg/q30/runs/qaoa_pps_q30_g01_p03_wmyz_mw1000000000.pt,0.0031622776601683794,-35.015254974365234,94.00762748718262,1047,4424780,ok
qaoa_pps_q30_g01_p03_wmyz_mw1000000000,30,3,1,yz,1000000000,final,/home/quantum/ys_lee/Pauli-Propagation---GPU-acceleration/QAOA/artifacts/sweep_multi_graphs_minabs_only_oddneg/q30/runs/qaoa_pps_q30_g01_p03_wmyz_mw1000000000.pt,0.001,-40.76145935058594,96.88072967529297,2842,27739937,ok
